source_id,source_name,methodology_name,methodology_code,source_project_id,project_name,country,project_url
gold_standard,Gold Standard,GS Methodology for emission reductions from safe drinking water supply,,13042,Safe Water Programme in Southeast Africa - Malawi,Malawi,https://registry.goldstandard.org/projects/details/13042
gold_standard,Gold Standard,GS Methodology for emission reductions from safe drinking water supply,,13041,Safe Water Programme in East Africa - Kenya,Kenya,https://registry.goldstandard.org/projects/details/13041
gold_standard,Gold Standard,GS Methodology for emission reductions from safe drinking water supply,,13040,Safe Water Programme in East and Southeast Africa,Kenya,https://registry.goldstandard.org/projects/details/13040
gold_standard,Gold Standard,ACM0002 Grid-connected electricity generation from renewable sources,,12946,Aden 120 MW Solar (PV) Power Project in Yemen,Yemen,https://registry.goldstandard.org/projects/details/12946
gold_standard,Gold Standard,GS TPDDTEC V4.0: REDUCED EMISSIONS FROM COOKING AND HEATING – TECHNOLOGIES AND PRACTICES TO DISPLACE DECENTRALIZED THERMAL ENERGY CONSUMPTION,,12957,iRise Affordable Housing and Agriculture Limited,Malawi,https://registry.goldstandard.org/projects/details/12957
gold_standard,Gold Standard,GS Methodology for emission reductions from safe drinking water supply,,13118,GS13116 VPA-2 Ecolinks Safe Water Project in Rwanda,Rwanda,https://registry.goldstandard.org/projects/details/13118
gold_standard,Gold Standard,GS TPDDTEC V4.0: REDUCED EMISSIONS FROM COOKING AND HEATING – TECHNOLOGIES AND PRACTICES TO DISPLACE DECENTRALIZED THERMAL ENERGY CONSUMPTION,,13117,GS13116 VPA-1 Ecolinks Clean Cooking Project in Rwanda,Rwanda,https://registry.goldstandard.org/projects/details/13117
gold_standard,Gold Standard,GS Methodology for emission reductions from safe drinking water supply,,13116,PoA EcoLinks Clean Cooking and Safe Water Programme in Rwanda,Rwanda,https://registry.goldstandard.org/projects/details/13116
gold_standard,Gold Standard,ACM0002 Grid-connected electricity generation from renewable sources,,12988,Renacer Solar Plant,Dominican Republic,https://registry.goldstandard.org/projects/details/12988
gold_standard,Gold Standard,GS MS Simplified Methodology for Efficient Cookstoves v1.1,,12759,GS11935 GS11934 RVPA-59 Promoting sustainable use of biomass energy resources in targeted communities,Nepal,https://registry.goldstandard.org/projects/details/12759
gold_standard,Gold Standard,GS MS Simplified Methodology for Efficient Cookstoves v1.1,,12758,GS11935 GS11934 RVPA-58 Promoting sustainable use of biomass energy resources in targeted communities,Nepal,https://registry.goldstandard.org/projects/details/12758
gold_standard,Gold Standard,GS MS Simplified Methodology for Efficient Cookstoves v1.1,,12757,GS11935 GS11934 RVPA-57 Promoting sustainable use of biomass energy resources in targeted communities,Nepal,https://registry.goldstandard.org/projects/details/12757
gold_standard,Gold Standard,GS MS Simplified Methodology for Efficient Cookstoves v1.1,,12756,GS11935 GS11934 RVPA-56 Promoting sustainable use of biomass energy resources in targeted communities,Nepal,https://registry.goldstandard.org/projects/details/12756
gold_standard,Gold Standard,GS MS Simplified Methodology for Efficient Cookstoves v1.1,,12755,GS11935 GS11934 RVPA-55 Promoting sustainable use of biomass energy resources in targeted communities,Nepal,https://registry.goldstandard.org/projects/details/12755
gold_standard,Gold Standard,GS MS Simplified Methodology for Efficient Cookstoves v1.1,,12754,GS11935 GS11934 RVPA-54 Promoting sustainable use of biomass energy resources in targeted communities,Nepal,https://registry.goldstandard.org/projects/details/12754
gold_standard,Gold Standard,GS MS Simplified Methodology for Efficient Cookstoves v1.1,,12753,GS11935 GS11934 RVPA-53 Promoting sustainable use of biomass energy resources in targeted communities,Nepal,https://registry.goldstandard.org/projects/details/12753
gold_standard,Gold Standard,GS MS Simplified Methodology for Efficient Cookstoves v1.1,,12752,GS11935 GS11934 RVPA-52 Promoting sustainable use of biomass energy resources in targeted communities,Nepal,https://registry.goldstandard.org/projects/details/12752
gold_standard,Gold Standard,GS MS Simplified Methodology for Efficient Cookstoves v1.1,,12751,GS11935 GS11934 RVPA-51 Promoting sustainable use of biomass energy resources in targeted communities,Nepal,https://registry.goldstandard.org/projects/details/12751
gold_standard,Gold Standard,GS MS Simplified Methodology for Efficient Cookstoves v1.1,,12750,GS11935 GS11934 RVPA-50 Promoting sustainable use of biomass energy resources in targeted communities,Nepal,https://registry.goldstandard.org/projects/details/12750
gold_standard,Gold Standard,GS MS Simplified Methodology for Efficient Cookstoves v1.1,,12749,GS11935 GS11934 RVPA-49 Promoting sustainable use of biomass energy resources in targeted communities,Nepal,https://registry.goldstandard.org/projects/details/12749
gold_standard,Gold Standard,GS MS Simplified Methodology for Efficient Cookstoves v1.1,,12748,GS11935 GS11934 RVPA-48 Promoting sustainable use of biomass energy resources in targeted communities,Nepal,https://registry.goldstandard.org/projects/details/12748
gold_standard,Gold Standard,GS MS Simplified Methodology for Efficient Cookstoves v1.1,,12747,GS11935 GS11934 RVPA-47 Promoting sustainable use of biomass energy resources in targeted communities,Nepal,https://registry.goldstandard.org/projects/details/12747
gold_standard,Gold Standard,GS MS Simplified Methodology for Efficient Cookstoves v1.1,,12746,GS11935 GS11934 RVPA-46 Promoting sustainable use of biomass energy resources in targeted communities,Nepal,https://registry.goldstandard.org/projects/details/12746
gold_standard,Gold Standard,GS MS Simplified Methodology for Efficient Cookstoves v1.1,,12745,GS11935 GS11934 RVPA-45 Promoting sustainable use of biomass energy resources in targeted communities,Nepal,https://registry.goldstandard.org/projects/details/12745
gold_standard,Gold Standard,GS MS Simplified Methodology for Efficient Cookstoves v1.1,,12744,GS11935 GS11934 RVPA-44 Promoting sustainable use of biomass energy resources in targeted communities,Nepal,https://registry.goldstandard.org/projects/details/12744
gold_standard,Gold Standard,GS MS Simplified Methodology for Efficient Cookstoves v1.1,,12743,GS11935 GS11934 RVPA-43 Promoting sustainable use of biomass energy resources in targeted communities,Nepal,https://registry.goldstandard.org/projects/details/12743
gold_standard,Gold Standard,GS MS Simplified Methodology for Efficient Cookstoves v1.1,,12742,GS11935 GS11934 RVPA-42 Promoting sustainable use of biomass energy resources in targeted communities,Nepal,https://registry.goldstandard.org/projects/details/12742
gold_standard,Gold Standard,GS MS Simplified Methodology for Efficient Cookstoves v1.1,,12741,GS11935 GS11934 RVPA-41 Promoting sustainable use of biomass energy resources in targeted communities,Nepal,https://registry.goldstandard.org/projects/details/12741
gold_standard,Gold Standard,GS MS Simplified Methodology for Efficient Cookstoves v1.1,,12740,GS11935 GS11934 RVPA-40 Promoting sustainable use of biomass energy resources in targeted communities,Nepal,https://registry.goldstandard.org/projects/details/12740
gold_standard,Gold Standard,GS MS Simplified Methodology for Efficient Cookstoves v1.1,,12739,GS11935 GS11934 RVPA-39 Promoting sustainable use of biomass energy resources in targeted communities,Nepal,https://registry.goldstandard.org/projects/details/12739
gold_standard,Gold Standard,GS MS Simplified Methodology for Efficient Cookstoves v1.1,,12738,GS11935 GS11934 RVPA-38 Promoting sustainable use of biomass energy resources in targeted communities,Nepal,https://registry.goldstandard.org/projects/details/12738
gold_standard,Gold Standard,GS MS Simplified Methodology for Efficient Cookstoves v1.1,,12737,GS11935 GS11934 RVPA-37 Promoting sustainable use of biomass energy resources in targeted communities,Nepal,https://registry.goldstandard.org/projects/details/12737
gold_standard,Gold Standard,GS MS Simplified Methodology for Efficient Cookstoves v1.1,,12736,GS11935 GS11934 RVPA-36 Promoting sustainable use of biomass energy resources in targeted communities,Nepal,https://registry.goldstandard.org/projects/details/12736
gold_standard,Gold Standard,GS MS Simplified Methodology for Efficient Cookstoves v1.1,,12735,GS11935 GS11934 RVPA-35 Promoting sustainable use of biomass energy resources in targeted communities,Nepal,https://registry.goldstandard.org/projects/details/12735
gold_standard,Gold Standard,GS MS Simplified Methodology for Efficient Cookstoves v1.1,,12734,GS11935 GS11934 RVPA-34 Promoting sustainable use of biomass energy resources in targeted communities,Nepal,https://registry.goldstandard.org/projects/details/12734
gold_standard,Gold Standard,GS MS Simplified Methodology for Efficient Cookstoves v1.1,,12733,GS11935 GS11934 RVPA-33 Promoting sustainable use of biomass energy resources in targeted communities,Nepal,https://registry.goldstandard.org/projects/details/12733
gold_standard,Gold Standard,GS MS Simplified Methodology for Efficient Cookstoves v1.1,,12732,GS11935 GS11934 RVPA-32 Promoting sustainable use of biomass energy resources in targeted communities,Nepal,https://registry.goldstandard.org/projects/details/12732
gold_standard,Gold Standard,GS MS Simplified Methodology for Efficient Cookstoves v1.1,,12731,GS11935 GS11934 RVPA-31 Promoting sustainable use of biomass energy resources in targeted communities,Nepal,https://registry.goldstandard.org/projects/details/12731
gold_standard,Gold Standard,GS MS Simplified Methodology for Efficient Cookstoves v1.1,,12730,GS11935 GS11934 RVPA-30 Promoting sustainable use of biomass energy resources in targeted communities,Nepal,https://registry.goldstandard.org/projects/details/12730
gold_standard,Gold Standard,GS MS Simplified Methodology for Efficient Cookstoves v1.1,,12729,GS11935 GS11934 RVPA-29 Promoting sustainable use of biomass energy resources in targeted communities,Nepal,https://registry.goldstandard.org/projects/details/12729
gold_standard,Gold Standard,GS MS Simplified Methodology for Efficient Cookstoves v1.1,,12728,GS11935 GS11934 RVPA-28 Promoting sustainable use of biomass energy resources in targeted communities,Nepal,https://registry.goldstandard.org/projects/details/12728
gold_standard,Gold Standard,GS MS Simplified Methodology for Efficient Cookstoves v1.1,,12727,GS11935 GS11934 RVPA-27 Promoting sustainable use of biomass energy resources in targeted communities,Nepal,https://registry.goldstandard.org/projects/details/12727
gold_standard,Gold Standard,GS MS Simplified Methodology for Efficient Cookstoves v1.1,,12726,GS11935 GS11934 RVPA-26 Promoting sustainable use of biomass energy resources in targeted communities,Nepal,https://registry.goldstandard.org/projects/details/12726
gold_standard,Gold Standard,GS MS Simplified Methodology for Efficient Cookstoves v1.1,,12725,GS11935 GS11934 RVPA-25 Promoting sustainable use of biomass energy resources in targeted communities,Nepal,https://registry.goldstandard.org/projects/details/12725
gold_standard,Gold Standard,GS MS Simplified Methodology for Efficient Cookstoves v1.1,,12724,GS11935 GS11934 RVPA-24 Promoting sustainable use of biomass energy resources in targeted communities,Nepal,https://registry.goldstandard.org/projects/details/12724
gold_standard,Gold Standard,GS MS Simplified Methodology for Efficient Cookstoves v1.1,,12723,GS11935 GS11934 RVPA-23 Promoting sustainable use of biomass energy resources in targeted communities,Nepal,https://registry.goldstandard.org/projects/details/12723
gold_standard,Gold Standard,GS MS Simplified Methodology for Efficient Cookstoves v1.1,,12722,GS11935 GS11934 RVPA-22 Promoting sustainable use of biomass energy resources in targeted communities,Nepal,https://registry.goldstandard.org/projects/details/12722
gold_standard,Gold Standard,GS MS Simplified Methodology for Efficient Cookstoves v1.1,,12721,GS11935 GS11934 RVPA-21 Promoting sustainable use of biomass energy resources in targeted communities,Nepal,https://registry.goldstandard.org/projects/details/12721
gold_standard,Gold Standard,GS MS Simplified Methodology for Efficient Cookstoves v1.1,,12719,GS11935 GS11934 RVPA-20 Promoting sustainable use of biomass energy resources in targeted communities,Nepal,https://registry.goldstandard.org/projects/details/12719
gold_standard,Gold Standard,GS MS Simplified Methodology for Efficient Cookstoves v1.1,,12718,GS11935 GS11934 RVPA-19 Promoting sustainable use of biomass energy resources in targeted communities,Nepal,https://registry.goldstandard.org/projects/details/12718
gold_standard,Gold Standard,GS MS Simplified Methodology for Efficient Cookstoves v1.1,,12717,GS11935 GS11934 RVPA-18 Promoting sustainable use of biomass energy resources in targeted communities,Nepal,https://registry.goldstandard.org/projects/details/12717
gold_standard,Gold Standard,GS MS Simplified Methodology for Efficient Cookstoves v1.1,,12716,GS11935 GS11934 RVPA-17 Promoting sustainable use of biomass energy resources in targeted communities,Nepal,https://registry.goldstandard.org/projects/details/12716
gold_standard,Gold Standard,GS MS Simplified Methodology for Efficient Cookstoves v1.1,,12715,GS11935 GS11934 RVPA-16 Promoting sustainable use of biomass energy resources in targeted communities,Nepal,https://registry.goldstandard.org/projects/details/12715
gold_standard,Gold Standard,GS MS Simplified Methodology for Efficient Cookstoves v1.1,,12714,GS11935 GS11934 RVPA-15 Promoting sustainable use of biomass energy resources in targeted communities,Nepal,https://registry.goldstandard.org/projects/details/12714
gold_standard,Gold Standard,GS MS Simplified Methodology for Efficient Cookstoves v1.1,,12713,GS11935 GS11934 RVPA-14 Promoting sustainable use of biomass energy resources in targeted communities,Nepal,https://registry.goldstandard.org/projects/details/12713
gold_standard,Gold Standard,GS MS Simplified Methodology for Efficient Cookstoves v1.1,,12712,GS11935 GS11934 RVPA-13 Promoting sustainable use of biomass energy resources in targeted communities,Nepal,https://registry.goldstandard.org/projects/details/12712
gold_standard,Gold Standard,GS MS Simplified Methodology for Efficient Cookstoves v1.1,,12711,GS11935 GS11934 RVPA-12 Promoting sustainable use of biomass energy resources in targeted communities,Nepal,https://registry.goldstandard.org/projects/details/12711
gold_standard,Gold Standard,GS MS Simplified Methodology for Efficient Cookstoves v1.1,,12710,GS11935 GS11934 RVPA-11 Promoting sustainable use of biomass energy resources in targeted communities,Nepal,https://registry.goldstandard.org/projects/details/12710
