source_id,source_name,source_project_id,project_name,country,status,project_type,methodology_name,developer_or_supplier,estimated_annual_credits,project_url
gold_standard,Gold Standard,23409,GS12600 VPA-7 Improved Cooking: Madagascar,Madagascar,Listed,Energy Efficiency - Domestic,,SANITAP LTD,60000,https://registry.goldstandard.org/projects/details/23409
gold_standard,Gold Standard,23408,Climate Protection Project in Karnali Province Nepal,Nepal,Listed,Energy Efficiency - Domestic,,Sahas Foundation,28000,https://registry.goldstandard.org/projects/details/23408
gold_standard,Gold Standard,23407,GS2393 GS23403 RVPA_1 Impact Water Safe Drinking Water initiative in Uganda VPA4,Uganda,Listed,Energy Efficiency - Domestic,,Impact Carbon,0,https://registry.goldstandard.org/projects/details/23407
gold_standard,Gold Standard,23406,GS2393 GS23403 RVPA_1 Impact Water Safe Drinking Water initiative in Uganda VPA3,Uganda,Listed,Energy Efficiency - Domestic,,Impact Carbon,60000,https://registry.goldstandard.org/projects/details/23406
gold_standard,Gold Standard,23405,GS2393 GS23403 RVPA_1 Impact Water Safe Drinking Water initiative in Uganda VPA2,Uganda,Listed,Energy Efficiency - Domestic,,Impact Carbon,60000,https://registry.goldstandard.org/projects/details/23405
gold_standard,Gold Standard,23404,GS2393 GS23403 RVPA_1 Impact Water Safe Drinking Water initiative in Uganda VPA1,Uganda,Listed,Energy Efficiency - Domestic,,Impact Carbon,60000,https://registry.goldstandard.org/projects/details/23404
gold_standard,Gold Standard,23403,GS2393 VPA_1 Impact Water Safe Drinking Water initiative in Uganda,Uganda,Listed,Energy Efficiency - Domestic,,Impact Carbon,60000,https://registry.goldstandard.org/projects/details/23403
gold_standard,Gold Standard,23402,GS23401 VPA-1 Sustainable Rice Cultivation for Smallholder Farmers in India,India,Listed,Other,,Value Network Ventures Pte. Ltd.,58536,https://registry.goldstandard.org/projects/details/23402
gold_standard,Gold Standard,23401,Sustainable Rice Cultivation for Smallholder Farmers in India,India,Listed,Other,,Value Network Ventures Pte. Ltd.,58536,https://registry.goldstandard.org/projects/details/23401
gold_standard,Gold Standard,23400,GS23399 VPA-1 Renewable Biomass Briquette Production for Clean Energy,South Africa,Listed,"Biomass, or Liquid Biofuel - Heat",,EcoLinks Co. Ltd,14510,https://registry.goldstandard.org/projects/details/23400
gold_standard,Gold Standard,23399,Green Briquettes for Fossil Fuel Displacement in South Africa,South Africa,Listed,"Biomass, or Liquid Biofuel - Heat",,EcoLinks Co. Ltd,58040,https://registry.goldstandard.org/projects/details/23399
gold_standard,Gold Standard,23398,VPA1-GS PoA for Sustainable Rice Cultivation Projects in India,India,Listed,Other,,LANDMARK AGRI EXPORTS PRIVATE LIMITED,48141,https://registry.goldstandard.org/projects/details/23398
gold_standard,Gold Standard,23397,GS PoA for Sustainable Rice Cultivation Projects in India,India,Listed,Other,,LANDMARK AGRI EXPORTS PRIVATE LIMITED,48141,https://registry.goldstandard.org/projects/details/23397
gold_standard,Gold Standard,23395,GS23392 VPA-1 Clean Cookstove Project for households in Nepal,Nepal,Listed,Energy Efficiency - Domestic,,Climate Future,0,https://registry.goldstandard.org/projects/details/23395
gold_standard,Gold Standard,23394,VPA 1: GS23381 - Project Vrihi : Decarbonising Paddy Farming with AWD in districts of East India,India,Listed,Other,,InQube Technologies Private Limited,50000,https://registry.goldstandard.org/projects/details/23394
gold_standard,Gold Standard,23393,Avoiding methane emissions through composting at DN Agrar Romania,Romania,Listed,Other,,DN AGRAR GROUP S.A,42521,https://registry.goldstandard.org/projects/details/23393
gold_standard,Gold Standard,23392,Clean Cookstove Project for households in Nepal ,Nepal,Listed,Energy Efficiency - Domestic,,Climate Future,280000,https://registry.goldstandard.org/projects/details/23392
gold_standard,Gold Standard,12679,JACA MBE ARR Congo,Congo,Listed,A/R,,RENCO GREEN SALRU,737566,https://registry.goldstandard.org/projects/details/12679
gold_standard,Gold Standard,23391,GS 10963 VPA 53 – UpEnergy – Social and Climate Impact Programme – Cooking Devices,Tanzania United Republic of,Listed,Energy Efficiency - Domestic,,UpEnergy Group,42873,https://registry.goldstandard.org/projects/details/23391
gold_standard,Gold Standard,23390,GS 10963 VPA 52 – UpEnergy – Social and Climate Impact Programme – Cooking Devices,Tanzania United Republic of,Listed,Energy Efficiency - Domestic,,UpEnergy Group,42873,https://registry.goldstandard.org/projects/details/23390
gold_standard,Gold Standard,23389,GS 10963 VPA 51 – UpEnergy – Social and Climate Impact Programme – Cooking Devices ,Tanzania United Republic of,Listed,Energy Efficiency - Domestic,,UpEnergy Group,42873,https://registry.goldstandard.org/projects/details/23389
gold_standard,Gold Standard,23388,GS 10963 VPA 50 – UpEnergy – Social and Climate Impact Programme – Cooking Devices ,Tanzania United Republic of,Listed,Energy Efficiency - Domestic,,UpEnergy Group,42873,https://registry.goldstandard.org/projects/details/23388
gold_standard,Gold Standard,23387,Delivering Safe Drinking Water in Odisha by Spring Health,India,Listed,Energy Efficiency - Domestic,,myclimate Foundation,20000,https://registry.goldstandard.org/projects/details/23387
gold_standard,Gold Standard,23385,METHANE EMISSION REDUCTION BY AWD IN RICE FARMING IN CAMBODIA-VPA02,Cambodia,Listed,Other,,Thanks Carbon Inc.,60000,https://registry.goldstandard.org/projects/details/23385
gold_standard,Gold Standard,23384,METHANE EMISSION REDUCTION BY AWD IN RICE FARMING IN CAMBODIA-VPA01,Cambodia,Listed,Other,,Thanks Carbon Inc.,60000,https://registry.goldstandard.org/projects/details/23384
gold_standard,Gold Standard,23383,METHANE EMISSION REDUCTION BY AWD IN RICE FARMING IN CAMBODIA,Cambodia,Listed,Other,,Thanks Carbon Inc.,1500000,https://registry.goldstandard.org/projects/details/23383
gold_standard,Gold Standard,23381,Project Vrihi : Decarbonising Paddy Farming with AWD in districts of East India,India,Listed,Other,,InQube Technologies Private Limited,50000,https://registry.goldstandard.org/projects/details/23381
gold_standard,Gold Standard,23380, GS12602 GS12677 RVPA-1 Powerstove Multiple Fuel Project,Nigeria,Listed,Energy Efficiency - Domestic,,EKI Energy Services Limited,208375,https://registry.goldstandard.org/projects/details/23380
gold_standard,Gold Standard,23379,University of Guam Sustainable Reforestation and Carbon Offset Initiative,Guam,Listed,A/R,,University of Guam Center for Island Sustainability & Sea Grant (UOG CIS & SG),400,https://registry.goldstandard.org/projects/details/23379
gold_standard,Gold Standard,23378,GS23365 Clean Cooking with Biomass Gasification in Cameroon No. 1,Cameroon,Listed,Energy Efficiency - Domestic,,Pro Climate International,8000,https://registry.goldstandard.org/projects/details/23378
gold_standard,Gold Standard,23376,Producción sostenible de biofertilizantes y biogás a partir de desechos de materia orgánica. Gran Canaria,Spain,Listed,Biogas - Heat,,ATH Bioenergy Canarias S.L.,10423,https://registry.goldstandard.org/projects/details/23376
gold_standard,Gold Standard,23375,Producción sostenible de biofertilizantes y biogás a partir de desechos de materia orgánica. Canarias,Spain,Listed,Biogas - Heat,,ATH Bioenergy Canarias S.L.,41696,https://registry.goldstandard.org/projects/details/23375
gold_standard,Gold Standard,23374,Agroforestry for Livelihoods and Climate Resilience in Odisha: A Joint Initiative by Infosys and SGI Foundation,India,Listed,A/R,,Infosys,44061,https://registry.goldstandard.org/projects/details/23374
gold_standard,Gold Standard,23373,Agroforestry for Livelihoods and Climate Resilience in India: A Joint Initiative by Infosys and SGI Foundation,India,Listed,A/R,,Infosys,132056,https://registry.goldstandard.org/projects/details/23373
gold_standard,Gold Standard,23372,Accelerating Access to Clean Cooking in Kenya by Nyalore Impact Limited,Kenya,Listed,Energy Efficiency - Domestic,,Nyalore Impact Limited,0,https://registry.goldstandard.org/projects/details/23372
gold_standard,Gold Standard,23370,GS12600 VPA-6 Improved Cooking: Madagascar,Madagascar,Listed,Energy Efficiency - Domestic,,SANITAP LTD,60000,https://registry.goldstandard.org/projects/details/23370
gold_standard,Gold Standard,23369,GS12600 VPA-5 Improved Cooking: Madagascar ,Madagascar,Listed,Energy Efficiency - Domestic,,SANITAP LTD,60000,https://registry.goldstandard.org/projects/details/23369
gold_standard,Gold Standard,23368,Carbono Vivo Marañón KardiaNuts & Kashú,Colombia,Listed,A/R,,C-NEUTRAL SAS,7424,https://registry.goldstandard.org/projects/details/23368
gold_standard,Gold Standard,23367,Carbono Vivo Marañón,Colombia,Listed,A/R,,C-NEUTRAL SAS,7424,https://registry.goldstandard.org/projects/details/23367
gold_standard,Gold Standard,23366,GS23365 Clean Cooking with Heat Retention Cookers in Cameroon No. 1,Cameroon,Listed,Energy Efficiency - Domestic,,Pro Climate International,10122,https://registry.goldstandard.org/projects/details/23366
gold_standard,Gold Standard,23365,The Cameroon Clean Households´ Energy Program,Cameroon,Listed,Energy Efficiency - Domestic,,Pro Climate International,18122,https://registry.goldstandard.org/projects/details/23365
gold_standard,Gold Standard,23364,MEC - VPA 1 - KP & GB Regions ,Pakistan,Listed,Energy Efficiency - Domestic,,Third Pole Solutions,0,https://registry.goldstandard.org/projects/details/23364
gold_standard,Gold Standard,23363,Ghana Cocoa Agroforestry Livelihoods Project,Ghana,Listed,A/R,,LIVELIHOODS CARBON FUND SICAV-RAIF,87287,https://registry.goldstandard.org/projects/details/23363
gold_standard,Gold Standard,23361,Sterling Improved Cookstoves Carbon Project ,Ghana,Listed,Energy Efficiency - Domestic,,Carbonsink (Carbonsink Group S.r.l.),78446,https://registry.goldstandard.org/projects/details/23361
gold_standard,Gold Standard,23360,Madad Electric Cookstove (MEC) ,Pakistan,Listed,Energy Efficiency - Domestic,,Third Pole Solutions,212692,https://registry.goldstandard.org/projects/details/23360
gold_standard,Gold Standard,11801,Rai Matak Liquica Community Forestry Program,Timor-Leste,Gold Standard Certified Design,A/R,,xPand Foundation,2783,https://registry.goldstandard.org/projects/details/11801
gold_standard,Gold Standard,23359,Green Horizon: Promoting Sustainable Agroforestry Practices for Enhanced Carbon Sequestration and Improved Smallholder’s Livelihood in India,India,Listed,A/R,,Sow and Reap Agro Private Limited,148797,https://registry.goldstandard.org/projects/details/23359
gold_standard,Gold Standard,23358,Project Saladillo: Sustainable Mosaic Afforestation Operation in Eastern Paraguay,Paraguay,Listed,A/R,,FLS Group AG,22835,https://registry.goldstandard.org/projects/details/23358
gold_standard,Gold Standard,23357,Enhancing Climate Resilience and Rural Livelihoods through Plantation Project by Infosys,India,Listed,A/R,,Infosys,110000,https://registry.goldstandard.org/projects/details/23357
gold_standard,Gold Standard,23356,GS23355 VPA01 Oyu - Ubuntu Borehole Revival ,South Africa,Listed,Energy Efficiency - Domestic,,SHRI MAA MARKETING PRIVATE LIMITED,109342,https://registry.goldstandard.org/projects/details/23356
gold_standard,Gold Standard,23355,Oyu - Ubuntu Borehole Revival,South Africa,Listed,Energy Efficiency - Domestic,,SHRI MAA MARKETING PRIVATE LIMITED,109342,https://registry.goldstandard.org/projects/details/23355
gold_standard,Gold Standard,23353,GS10963 GS11007 VPA 6 – UpEnergy Social and Climate Impact Programme – Cooking Devices VPA 49,Zambia,Gold Standard Certified Design,Energy Efficiency - Domestic,,UpEnergy Group,32194,https://registry.goldstandard.org/projects/details/23353
gold_standard,Gold Standard,23342,GS10963 GS11007 VPA 6 – UpEnergy Social and Climate Impact Programme – Cooking Devices VPA 48,Zambia,Gold Standard Certified Design,Energy Efficiency - Domestic,,UpEnergy Group,32194,https://registry.goldstandard.org/projects/details/23342
gold_standard,Gold Standard,23341,Niger Delta Community-Driven Mangrove Restoration [Regular VPA 1],Nigeria,Listed,A/R,,Sequestr Carbon Inc.,112823,https://registry.goldstandard.org/projects/details/23341
gold_standard,Gold Standard,23340,Niger Delta Community-Driven Mangrove Restoration [Real Case VPA],Nigeria,Listed,A/R,,Sequestr Carbon Inc.,112823,https://registry.goldstandard.org/projects/details/23340
gold_standard,Gold Standard,23339,Empowering Communities Through Improved Cookstoves ,Togo,Listed,Energy Efficiency - Domestic,,Carbon Kind Ltd,0,https://registry.goldstandard.org/projects/details/23339
gold_standard,Gold Standard,23338,Resilient Futures: Building Resilience to Poverty and Climate Change,Togo,Listed,Energy Efficiency - Domestic,,Carbon Kind Ltd,40000,https://registry.goldstandard.org/projects/details/23338
gold_standard,Gold Standard,23337,GS12792 GS13130 VPA-2 Hygiene and Environmental Care for Tanks and Overhead Reservoirs (HECTOR),India,Listed,Energy Efficiency - Domestic,,Expert365 Pty Ltd.,34724,https://registry.goldstandard.org/projects/details/23337
gold_standard,Gold Standard,23336,GS7591 VPA 69 Safe Water Supply in Nigeria,Nigeria,Gold Standard Certified Design,Energy Efficiency - Domestic,,CO2balance UK ltd,60000,https://registry.goldstandard.org/projects/details/23336
gold_standard,Gold Standard,23334,EcoHome Clean Cooking Project in Nigeria,Nigeria,Listed,Energy Efficiency - Domestic,,Ecoist Limited,20104,https://registry.goldstandard.org/projects/details/23334
gold_standard,Gold Standard,23333,GOKTEPE WPP Capacity Increase Project,Turkey,Listed,Wind,,SEKANS ENERJI LIMITED ŞİRKETİ,165366,https://registry.goldstandard.org/projects/details/23333
gold_standard,Gold Standard,23332,GS23331 – VPA 1 – Sustainable Electric Motorbike Project by ESB and EcoSecurities,Indonesia,Listed,Energy Efficiency - Domestic,,EcoSecurities Group Limited,60000,https://registry.goldstandard.org/projects/details/23332
gold_standard,Gold Standard,23331,Indonesia Sustainable Ride Programme by EcoSecurities,Indonesia,Listed,Energy Efficiency - Domestic,,EcoSecurities Group Limited,60000,https://registry.goldstandard.org/projects/details/23331
gold_standard,Gold Standard,23330,Landfill gas recovery energy generation and  biogas distribution from CTR Santa Rosa,Brazil,Listed,Biogas - Electricity,,CICLUS AMBIENTAL DO BRASIL S A,1649034,https://registry.goldstandard.org/projects/details/23330
gold_standard,Gold Standard,23329,Nicaragua Sun Power,Nicaragua,Listed,PV,,Sun Power Sociedad Anónima,59662,https://registry.goldstandard.org/projects/details/23329
gold_standard,Gold Standard,23328,ATEC Biodigesters in Bangladesh,Bangladesh,Listed,Biogas - Heat,,LIVELIHOODS CARBON FUND SICAV-RAIF,67933,https://registry.goldstandard.org/projects/details/23328
gold_standard,Gold Standard,23325,GS12953 GS12954 RVPA-2 Pungue Project,Mozambique,Gold Standard Certified Design,Energy Efficiency - Domestic,,Removall,60000,https://registry.goldstandard.org/projects/details/23325
gold_standard,Gold Standard,11800,Rai Matak Baucau Community Forestry Program,Timor-Leste,Gold Standard Certified Design,A/R,,xPand Foundation,2634,https://registry.goldstandard.org/projects/details/11800
gold_standard,Gold Standard,23321,Healthy Kitchens and Happy Lives in Tanzania-VPA01,Tanzania United Republic of,Listed,Energy Efficiency - Domestic,,SDG 13 Ventures,157190,https://registry.goldstandard.org/projects/details/23321
gold_standard,Gold Standard,23314,GS11949 GS11996 RVPA-16 Small-scale solar electrical programme South Africa,South Africa,Gold Standard Certified Design,PV,,BLUE WORLD CARBON ASSET MANAGEMENT (PTY) LTD,0,https://registry.goldstandard.org/projects/details/23314
gold_standard,Gold Standard,23313,GS11949 GS11996 RVPA-15 Small-scale solar electrical programme South Africa,South Africa,Gold Standard Certified Design,PV,,BLUE WORLD CARBON ASSET MANAGEMENT (PTY) LTD,0,https://registry.goldstandard.org/projects/details/23313
gold_standard,Gold Standard,23312,GS11949 GS11996 RVPA-14 Small-scale solar electrical programme South Africa,South Africa,Gold Standard Certified Design,PV,,BLUE WORLD CARBON ASSET MANAGEMENT (PTY) LTD,0,https://registry.goldstandard.org/projects/details/23312
